query_label	positive_label	negatives_label
Beer	Bitters	['Blankets', 'Powdered Hand Soap', 'Office Chair Accessories', 'Easel Pads', 'Nebulizers', 'Neckties', 'Smoke & Carbon Monoxide Detectors', 'Play Yards', 'Vehicle Seat Belt Buckles', 'Water Polo Goals']
Cocktail Mixes	Beer	['Holiday Stocking Hangers', 'American Football Neck Rolls', 'Industrial Staples', 'Power Adapter & Charger Accessories', 'Camp Furniture', 'Poker Chip Carriers & Trays', 'Basketball Backboards', 'Aquarium Fish Nets', 'Hair Removal', 'Prayer Cards']
Liquor & Spirits	Beer	['Field Hockey & Lacrosse Masks & Goggles', 'Rulers', 'Digital Music Downloads', 'Mouse Pads', 'Car Wash Brushes', 'Outdoor Umbrellas & Sunshades', 'Fly Tying Materials', 'Boxing & MMA Punch Mitts', 'Paint Tools', 'World Globes']
Beer	Wine	['Masonry Trowels', 'Balloon Kits', 'Musical Instrument Game Controllers', 'Dog Kennels & Runs', 'Hatches', 'Soldering Irons', 'Hardware Fasteners', 'Face Primer', 'Windsurfing', 'Air Purifiers']
Bitters	Cocktail Mixes	['Conditioners', 'Lawn Mower Belts', 'Air Mattress & Sleeping Pad Accessories', 'Potpourri', 'Drinking Games', 'Porch Swings', 'Dryers', 'Hand Percussion', 'Tattooing Inks', 'Gates']
Bitters	Flavored Alcoholic Beverages	['Winter Sports & Activities', 'Speaker Components & Kits', 'Borescopes', 'Food Dispensers', 'Electric Knife Replacement Blades', 'Cinches', 'Home Decor Decals', 'Suspension Trainers', 'Sandboxes', 'Soccer Balls']
Wine	Bitters	['Vibration Exercise Machines', 'Tattooing Needles', 'Breathalyzers', 'Construction Set Toys', 'Tetherballs', 'Vehicle Alarms & Locks', 'American Football Gloves', 'Bottle Stoppers & Savers', 'Bicycle Saddles', 'Needlecraft Patterns']
Flavored Alcoholic Beverages	Cocktail Mixes	['Household Insect Repellents', 'Acne Treatments & Kits', 'Bird Supplies', 'Reciprocating Saws', 'Business & Home Security', 'Blocking Mats', 'Door Knockers', 'Can Organizers', 'Ice Screws', 'Chainsaws']
Cocktail Mixes	Hard Cider	['Crafting Adhesives & Magnets', 'Track Lighting Rails', 'Air Ducts', 'Medical Identification Tags & Jewelry', 'Watering & Irrigation', 'Humidifier Accessories', 'Augers', 'Guitar Fittings & Parts', 'Watercraft Engine Parts', 'Thimbles']
Hard Cider	Flavored Alcoholic Beverages	['Craft Foam & Styrofoam', 'American Football Shoulder Pads', 'Boat Ladders', 'Craft Decoration Makers', 'Tools', 'Tow-Behind Mowers', 'Art & Drawing Toys', 'Chainsaws', 'Graphing Calculators', 'Water Parks & Slides']
Liquor & Spirits	Flavored Alcoholic Beverages	['Boxing Shorts', 'Lash & Brow Growth Treatments', 'Japanese Traditional Dolls', 'Saws', 'Steam Table Pan Covers', 'Pipe Adapters & Bushings', 'Soldering Iron Tips', 'Thermal Cookers', 'Playground Balls', 'Crib Conversion Kits']
Hard Cider	Liquor & Spirits	['Thimbles & Sewing Palms', 'Printer Duplexers', 'Broom Heads', 'Breast Pump Accessories', 'Thimbles', 'Transfer Boards & Sheets', 'Compilers & Programming Tools', 'Hair Forks & Sticks', 'Lighters & Matches', 'Outdoor Umbrella & Sunshade Accessories']
Wine	Hard Cider	['Seal Stamps', 'Bicycle Stands & Storage', 'Soda Makers', 'Tongue Scrapers', 'Mining & Quarrying', 'Paintball Air Tanks', 'Model Making', 'Computer Accessories', 'Musical Blocks', 'Post Cards']
Liquor & Spirits	Wine	['Baby & Toddler Bottoms', 'Tape Dispensers', 'Router Tables', 'Volleyball Training Aids', 'Casserole Dishes', 'Potting Benches', 'Table Shuffleboard', 'Locks & Latches', 'Play Yards', 'Water Coolers']
Distilled Water	Carbonated Water	['Gardening Totes', 'Lip Balms & Treatments', 'Hydration Systems', 'Shoe Treatments & Dyes', 'Baseball & Softball Leg Guards', 'Hunting & Survival Knives', 'Event Programs', 'Laboratory Funnels', 'Golf Club Headcovers', 'Fishing Reel Lubricants']
Carbonated Water	Flat Mineral Water	['Pet Bowl Stands', 'Tool Sockets', 'Pastry Cloths', 'Pliers', 'Motorcycle Gloves', 'Money Handling', 'Door Strikes', 'Cooling Racks', 'Model Trains & Train Sets', 'Buffets & Sideboards']
Spring Water	Carbonated Water	['Fondue Pot Stands', 'Keyboard Trays & Platforms', 'PDA Cases', 'Pie & Quiche Pans', 'Thimbles & Sewing Palms', 'Hot Drink Makers', 'Jigsaw Accessories', 'Baby Formula', 'Butterfly Feeders', 'Air Purifier Filters']
Flat Mineral Water	Distilled Water	['Video Camera Lenses', 'Bicycles', 'Bicycle Front & Rear Racks', 'Condoms', 'Pagers', 'Lingerie', 'Jewelry Cleaning Solutions & Polishes', 'Walk-Behind Mowers', 'Watercraft Polishes', 'Tool Blades']
Distilled Water	Spring Water	['China Cabinets & Hutches', 'Punch Bowl Stands', 'Sashes', 'Boating & Water Sport Apparel', 'Bread Boxes & Bags', 'Bicycle Training Wheels', 'Hedge Trimmers', 'Household Appliance Manuals', 'Office Equipment', 'Riding Scooters']
Spring Water	Flat Mineral Water	['Wheelbarrows', 'Cooking Thermometer Accessories', 'USB Adapters', 'Haori Jackets', 'Computer Monitors', 'Pitch Counters', 'Rounders', 'Watercraft Impellers', 'Cut-Off Saws', 'Oboes & English Horns']
Carbonated Water	Flat Mineral Water	['Cuticle Cream & Oil', 'Utility Carts', 'General Office Supplies', 'Flasks', 'Cement, Mortar & Concrete Mixes', 'Ping Pong Paddles & Sets', 'Shoe Brushes', 'Measuring Cups & Spoons', 'Kitchen Appliances', 'Rivet Pliers']
Distilled Water	Spring Water	['Baking & Cookie Sheets', 'Generators', 'Motor Vehicle Brake Service Kits', 'Pet Bowl Mats', 'Marking Tools', 'Casters', 'Coffee Grinder Accessories', 'Baby Formula', 'Towed Water Sport Gloves', 'Lacrosse Stick Shafts']
Bagels	Bakery Assortments	['Futons', 'Hole Punches', 'Beverage Warmers', 'Swim Goggle & Mask Accessories', 'Handballs', 'Foam Rollers', 'Vintage Advertisements', 'Nail Dryers', 'Candle Snuffers', 'Bicycle Tire Valve Caps']
Breads & Buns	Bagels	['Award Ribbons', 'Air Hockey', 'Bicycle Chains', 'Oboe Reeds', 'Media', 'Pregnancy Tests', 'Scrapbooking Paper', 'Paintball & Airsoft Protective Gear', 'Loudspeaker Management Systems', 'Indoor Climbing Holds']
Taco Shells & Tostadas	Bagels	['Hydration Systems', 'Vehicle Magnets', 'Barcode Scanner Stands', 'Remote Control Motorcycles', 'Mobile Phone Batteries', 'Replacement Shelves', 'Roasting Pan Racks', 'Camp Furniture', 'Baby Snacks', 'Lamps']
Bagels	Tortillas & Wraps	['Fish Feeders', 'Office Carts', 'Humidifier Filters', 'Body Weight Scale Accessories', 'Direct Boxes', 'Paintball Gun Parts & Accessories', 'Sound Meters', 'Windshield Repair Kits', 'Power Flossers', 'Neck Gaiters']
Bakery Assortments	Breads & Buns	['LED Light Bulbs', 'Wall Shelves & Ledges', 'Artwork', 'Shower Benches & Seats', 'Vehicle Parts & Accessories', 'Medical & Emergency Response Training Mannequins', 'Nail Polish Thinners', 'Climbing Crash Pads', 'Watercraft Steering Parts', 'Dental Mouthguards']
Bakery Assortments	Cakes & Dessert Bars	['Guitar Humidifiers', 'Weed Trimmers', 'Printers, Copiers & Fax Machines', 'Vehicle Repair & Specialty Tools', 'Hair Pins, Claws & Clips', 'Computer Risers & Stands', 'Touchpads', 'Toaster Accessories', 'Recreational Vehicle Storage Covers', 'Tureen Stands']
Bakery Assortments	Tortillas & Wraps	['Splitters', 'Toothbrush Holders', 'Bicycle Shock Pumps', 'Yarn', 'Laptop Replacement Cables', 'Laminating Film, Pouches & Sheets', 'Electronic Dictionaries & Translators', 'Panel Saws', 'Grinding Wheels & Points', 'Baby Food']
Breads & Buns	Cakes & Dessert Bars	['Printer, Copier, & Fax Machine Circuit Boards', 'Transducers', 'Bulletin Board Trim', 'Masks', 'Vehicle Brake Fluid', 'Bicycle Chainrings', 'American Football Chin Straps', 'Kitchen Appliance Accessories', 'Electrical Conduit', 'Vehicle Jumper Cables']
Coffee Cakes	Breads & Buns	['Rangefinders', 'Musical Instrument Amplifier Footswitches', 'Fabric & Upholstery Cleaners', 'Emergency Food Kits', 'Back Care', 'Golf Club Headcovers', 'Motor Vehicle Brake Caliper Paint', 'Home Fragrances', 'Dock Cleats', 'Small Animal Bedding']
Cakes & Dessert Bars	Coffee Cakes	['Forestry & Logging', 'Wooden & Pegged Puzzles', 'Wire & Cable Identification Markers', 'Billiards', 'Household Cleaning Products', 'Thermal Optic Accessories', 'Hearth Pads', 'Audio Samplers', 'Watercraft Engine Parts', 'Toilet Seat Covers']
Cakes & Dessert Bars	Cookies	['Toy Kitchens & Play Food', 'Joystick Controllers', 'Spinning Tops', 'Boxing & Martial Arts Headgear', 'Duvet Covers', 'Neckties', 'Nail Drill Accessories', 'Balance Trainers', 'Handkerchiefs', 'Nail Care']
Cookies	Coffee Cakes	['Bridles', 'Leather & Vinyl', 'Glue Guns', 'Leaf Blowers', 'Toothbrushes', 'Bicycle Cleat Accessories', 'Dart Backboards', 'Motor Vehicle Cassette Adapters', 'Garbage Disposal Accessories', 'Brochures']
Cupcakes	Coffee Cakes	['Baseball & Softball Batting Gloves', 'Home Appliance Pumps', 'Suncatchers', 'Hair Nets', 'Baby Wipes', 'Bubble Blowing Solution', 'Laptop Docking Stations', 'Facial Tissues', 'Spreaders', 'Waffle Iron Accessories']
Cupcakes	Cookies	['Heat Guns', 'Boating & Water Sport Apparel', 'Motorcycle Neck Braces', 'Shower Stalls & Kits', 'Stitch Markers & Counters', 'Baby Health & Grooming Kits', 'Camera Replacement Buttons & Knobs', 'Horse Tack', 'Swim Goggle & Mask Accessories', 'Signal Jammers']
Donuts	Cookies	['Shower Curtain Rings', 'Serving Pitchers & Carafes', 'Digital Goods & Currency', 'Pastry Blenders', 'Phone & Data Jacks', 'Camera & Optics Manuals', 'Mixing Bowls', 'Finance & Insurance', 'Electric & Power Showers', 'Hockey Stick Shafts']
Cupcakes	Donuts	['Baking & Cookie Sheets', 'Cat Litter Box Liners', 'Bulletin Board Trim', 'Parasols & Rain Umbrellas', 'Watercraft Alternators', 'Camera & Optic Replacement Cables', 'Sidewalk & Yard Signs', 'Pull Buoys', 'GPS Map Data & Software', 'Hole Saws']
Fudge	Cupcakes	['Baby Wipe Dispensers & Warmers', 'Replacement Drink Lids', 'Watercraft Steering Parts', 'Barebone Computers', 'Cover Paper', 'Woodwind Reed Knives', 'Bird & Wildlife Feeders', 'Pole Vault Pits', 'Golf', 'Disc Golf Baskets']
Donuts	Fudge	['Garden Bridges', 'Impact Wrenches & Drivers', 'Trivets', 'Audio Transmitters', 'Water Distillers', 'Collectible Trading Cards', 'Basketball Autographed Paraphernalia', 'Field Hockey Goals', 'Jigsaw Puzzles', 'Medical Reflex Hammers & Tuning Forks']
Donuts	Ice Cream Cones	['Fish Food', 'Lens Converters', 'Recurve & Longbows', 'Weight Lifting Machine & Exercise Bench Accessories', 'Remote Control Toys', 'Audio Components', 'Riding Scooters', 'Bug Collecting Kits', 'Hockey Sticks', 'Programmable Logic Controllers']
Ice Cream Cones	Fudge	['Hotel & Hospitality', 'Range Hood Accessories', 'Work Platforms', 'Eyewear Lens Cleaning Solutions', 'Shoe Racks & Organizers', 'Markers', 'Computer Circuit Boards', 'Stair Steppers', 'Corsages & Boutonnières', 'Bird Cages & Stands']
Muffins	Fudge	['Bingo Sets', 'Tumblers', 'Lattice', 'Water Ovens', 'Office Instruments', 'Paintball Grenades', 'Card Files', 'Food Storage Containers', 'Paper Handling', 'Hand Drums']
Muffins	Ice Cream Cones	['Clock Parts', 'Dreamcatchers', 'Flute Care Kits', 'Outdoor Ottomans', 'Lens Caps', 'Roaster Ovens & Rotisseries', 'Tools', 'Steam Table Pans', 'Dog Diapers', 'Outdoor Furniture Sets']
Pastries & Scones	Ice Cream Cones	['Baby Health', 'RAM', 'Sew-in Labels', 'Work Safety Tethers', 'Saxophone Cases & Gigbags', 'Power Tool Batteries', 'Memory Cases', 'Latch & Locker Hooks', 'Air & Filter Dryers', 'Dock Steps']
Muffins	Pastries & Scones	['Retail Display Cases', 'Boomboxes', 'Lobster & Crab Crackers', 'Sofa Tables', 'Wheelchairs', 'Memorial Ceremony Supplies', 'Sugar Bowls & Creamers', 'Diving & Snorkeling', 'Trash Compactors', 'Vehicle Waxes, Polishes & Protectants']
Muffins	Pies & Tarts	['Fencing Gloves & Cuffs', 'Button Studs', 'Stair Treads', 'Food Smokers', 'Bicycle Cranks', 'Vehicle Door Locks & Locking Systems', 'Electric Skillet & Wok Accessories', 'Changing Mats & Trays', 'Luggage & Bags', 'I/O Cards & Adapters']
Pies & Tarts	Pastries & Scones	['Dressers', 'Extension Cord Accessories', 'Collar Stays', 'Aisle Runners', 'Bassoon Swabs', 'Guitars', 'Coffee & Tea Sets', 'Binder Accessories', 'Motor Vehicle Cargo Nets', 'Speed & Agility Ladders & Hurdles']
Pastries & Scones	Taco Shells & Tostadas	['Barebone Computers', 'Fishing', 'Bicycle Shock Pumps', 'Vehicle Covers', 'Furniture Floor Protectors', 'Ocarinas', 'Snow Removal', 'Wrestling Protective Gear', 'Propane', 'Window Hardware']
Pies & Tarts	Taco Shells & Tostadas	['Massage Tables', 'Diaper Pails', 'Pole Dancing Kits', 'Platform Tennis Balls', 'Muddlers', 'Dog Toys', 'Rice Cookers', 'Fishing Snaps & Swivels', 'Fireplace Tools', 'Vehicle Seat Belt Buckles']
Tortillas & Wraps	Pies & Tarts	['Vehicle Tire Repair & Tire Changing Tools', 'Toy Motorcycles', 'Guitar Tuning Pegs', 'Bird & Wildlife Houses', 'Wood Stoves', 'Diving Regulators', 'Dart Backboards', 'Hangers', 'Pest Control', 'Burp Cloths']
Taco Shells & Tostadas	Tortillas & Wraps	['Toy Trucks & Construction Vehicles', 'Yogurt Maker Accessories', 'Retail', 'Pillows', 'Pool Floats & Loungers', 'Staple Removers', 'Charcoal Chimneys', 'Hand Percussion', 'Powered Hammers', 'Musical Cowbells']
Cocktail Sauce	Curry Sauce	['Stainless Steel Cleaners & Polishes', 'Laptop Replacement Screens', 'Stilts', 'Lawn Mower Wheels', 'Vehicle Power Steering Fluid', 'Pen & Pencil Sets', 'Outdoor Recreation', 'Skillets & Frying Pans', 'Play Swings', 'Epilators']
Cocktail Sauce	Dessert Toppings	['Shawls', 'Bra Accessories', 'Cat Litter Boxes', 'Platform Tennis Balls', 'Desk Pads & Blotters', 'Computer Monitors', 'Sewing Machine Replacement Parts', 'Contraceptive Cases', 'Play Mats & Gyms', 'Exercise & Fitness']
Cocktail Sauce	White & Cream Sauces	['False Eyelash Applicators', 'Hair Removal Wax Warmers', 'Vehicle Brake Fluid', 'Eyeglass Lenses', 'Two-Way Radios', 'Medical Cabinets', 'Scrub Brush Heads & Refills', 'Plumbing Repair Kits', 'Rakes', 'Cricket']
Worcestershire Sauce	Cocktail Sauce	['Gutter Accessories', 'Router Accessories', 'Craft Molds', 'Musical Instrument Game Controllers', 'Fishing Tackle', 'Books', 'Referee Wallets', 'Disease Control', 'Palettes', 'Canopy & Gazebo Enclosure Kits']
Dessert Toppings	Curry Sauce	['Craft Cutting & Embossing Tools', 'Award Pins & Medals', 'Water Parks & Slides', 'Pet Leashes', 'Hand Saws', 'Phone & Data Jacks', 'Sailboats', 'Light Meter Accessories', 'Kitchen Tools & Utensils', 'Motor Vehicle Speakers']
Fish Sauce	Curry Sauce	['Tennis Fan Accessories', 'Appliques & Patches', 'Electronic Musical Instruments', 'Insoles & Inserts', 'Motor Vehicle Mirrors', 'Theodolites', 'Vehicle Decor Accessory Sets', 'Motor Vehicle Lighting', 'Cut-Off Saws', 'Filling & Padding Material']
Worcestershire Sauce	Curry Sauce	['Water Dispensing & Filtration', 'Blocking Wires', 'Trunks', 'Platform Tennis Balls', 'Grappling Dummies', 'Bicycle Cleats', 'Ballasts & Starters', 'Dog Toys', 'Wigs', 'Noisemakers & Party Blowers']
Fish Sauce	Dessert Toppings	['Flash Memory', 'Fans', 'Dresses', 'Pipe Brushes', 'Karaoke Systems', 'Vehicle License Plates', 'Fascinators', 'Air Conditioner Filters', 'Motorcycle Helmets', 'Picnic Baskets']
Gravy	Dessert Toppings	['Washing Machine Cleaners', 'Garment Bags', 'Shipping Supplies', 'Paint Roller Accessories', 'Hair Pins, Claws & Clips', 'Extension Cords', 'Cake Decorating Supplies', 'Cabinet Backplates', 'Tanning Oil & Lotion', 'Starter Pistols']
Fish Sauce	Gravy	['Nativity Sets', 'Bird Supplies', 'Condoms', 'Studio Backgrounds', 'Lighting Accessories', 'Darkroom Timers', 'Audio & Video Receivers', 'Office & Chair Mats', 'Workspace Tables', 'Lunch Boxes & Totes']
Honey	Fish Sauce	['Tool Sockets', 'Dog Kennel & Run Accessories', 'Handheld Power Drills', 'Toilet & Bidet Accessories', 'Blood Pressure Monitor Accessories', 'Cholesterol Analyzers', 'Volleyball', 'Memory Card Readers', 'Hockey Balls & Pucks', 'Water Heater Expansion Tanks']
Honey	Gravy	['Lobster & Crab Crackers', 'Punches & Awls', 'Shooting Rests', 'Window Blinds & Shades', 'Stair Lifts', 'Garters', 'Vehicle Gun Racks', 'Wedding Favors', 'Motorcycle Goggles', 'Clarinets']
Horseradish Sauce	Gravy	['Activity Toys', 'Cache Memory', 'Plates', 'Dust Masks', 'Food Container Covers', 'Mail Sorters', 'Clarinet Care & Cleaning', 'Saris & Lehengas', 'Hanging Chairs', 'Dollies & Hand Trucks']
Honey	Horseradish Sauce	['Bridal Accessories', 'Brooches & Lapel Pins', 'Beer Brewing Grains & Malts', 'Dolls', 'Eyeglass Lenses', 'Straight Pins', 'Music Stand Bags', 'Marker Refills', 'Metronomes', 'Workstation & Cubicle Accessories']
Hot Sauce	Honey	"['3D Printer Accessories', 'Liquid Hand Soap', ""Jew's Harps"", 'Bicycle Baskets', 'Lawn Ornaments & Garden Sculptures', 'Coffee Filter Baskets', 'Shower Doors & Enclosures', 'Broadheads & Field Points', 'Welding Helmets', 'Plants']"
Horseradish Sauce	Hot Sauce	['Cigarette Cases', 'Call Bells', 'Mature', 'Sump, Sewage & Effluent Pumps', 'Fountain & Pond Accessories', 'Floor & Grandfather Clocks', 'Remote Control Cars & Trucks', 'Horse Blankets & Sheets', 'Vehicle Fuel Injection Cleaning Kits', 'Water Heater Accessories']
Horseradish Sauce	Ketchup	['Generators', 'Rings', 'Embossing Powder', 'Grass Edger Attachments', 'Bassoon Small Parts', 'Thermal Optic Accessories', 'Motor Vehicle Loading Ramps', 'Watercraft Engine Controls', 'Baby Activity Toys', 'Calendars, Organizers & Planners']
Ketchup	Hot Sauce	['Paddle Ball Toys', 'Cajons', 'Fondue Pot Stands', 'Bathtubs', 'Blood Glucose Meters', 'Guns', 'Memory Card Readers', 'Bicycle Small Parts', 'Sport Safety Lights & Reflectors', 'Inflatable Bouncers']
Marinades & Grilling Sauces	Hot Sauce	['Badminton Nets', 'Gardening Tool Handles', 'Rain Pants', 'Input Device Accessories', 'Sauna Kits', 'Bicycle Wheels', 'Pet Door Accessories', 'Discus', 'Reamers', 'Luggage & Bags']
Ketchup	Marinades & Grilling Sauces	['Outdoor Seating', 'Musical Keyboard Stands', 'Craft Fasteners & Closures', 'Kitchen & Utility Sinks', 'Garden Hoses', 'Tetherball Poles', 'Sheet Music', 'Bicycle Cages', 'Sound Synthesizers', 'Motorcycles & Scooters']
Ketchup	Mayonnaise	['Sequins & Glitter', 'Room Divider Accessories', 'Monofins', 'Pitch Counters', 'Corsage & Boutonnière Pins', 'Blackjack & Craps Sets', 'Skin Care Extractors', 'Zipper Pulls', 'Skateboarding Protective Gear', 'Camera Lens Accessories']
Mayonnaise	Marinades & Grilling Sauces	['Foot Care', 'Construction Paper', 'Medicine & Drugs', 'Hi-Hats', 'Hair Dryers', 'Contact Lens Solution', 'Manicure Glue', 'Medicine Cabinets', 'Slotted Spoons', 'Drawer & Shelf Liners']
Mustard	Marinades & Grilling Sauces	['Pet ID Tags', 'Vacuum Coffee Makers', 'Pickleballs', 'Weight Bars', 'Ice Skate Parts & Accessories', 'Auto Racing Autographed Paraphernalia', 'Lip Makeup', 'Bicycle Shorts & Briefs', 'Baby & Toddler', 'Field Hockey & Lacrosse']
Mayonnaise	Mustard	['Digital Music Downloads', 'Laptops', 'Breast Petals & Concealers', 'Bassoon Parts', 'Airsoft Gun Parts & Accessories', 'Porch Swings', 'Activity Tables', 'Medical & Emergency Response Training Mannequins', 'Hair Claws & Clips', 'Audio']
Mayonnaise	Olives & Capers	['Pet Pedometers', 'Piggy Banks & Money Jars', 'Coffee Maker Water Filters', 'Sunloungers', 'Tile Games', 'Jewelry Holders', 'Piercing Needles', 'Windsurfing', 'Vehicle Antenna Balls', 'Ear Drops']
