category,label,moved,original,orig_label,prediction,pred_label
177828,Bicycle Tires,False,185023,"Bicycle Tires, Tubes & Wheels",185023,"Bicycle Tires, Tubes & Wheels"
177829,Bicycle Tire Tubes,False,185023,"Bicycle Tires, Tubes & Wheels",185023,"Bicycle Tires, Tubes & Wheels"
177830,Bicycle Wheels & Wheetsets,False,185023,"Bicycle Tires, Tubes & Wheels",185023,"Bicycle Tires, Tubes & Wheels"
177831,Bikes,False,7294,Cycling Equipment,7294,Cycling Equipment
177833,Bicycle Bags & Panniers,False,177832,Bicycle Accessories,177832,Bicycle Accessories
177834,Bicycle Baskets,True,177832,Bicycle Accessories,57262,Bike Components & Parts
177835,Bicycle Transport Cases & Bags,False,177832,Bicycle Accessories,177832,Bicycle Accessories
177836,Bicycle Carrier & Pannier Racks,False,177832,Bicycle Accessories,177832,Bicycle Accessories
177837,Bicycle Kickstands,True,177832,Bicycle Accessories,57262,Bike Components & Parts
177838,Bicycle Saddle & Seat Covers,False,177832,Bicycle Accessories,177832,Bicycle Accessories
177839,Bicycle Training Wheels,True,177832,Bicycle Accessories,185023,"Bicycle Tires, Tubes & Wheels"
177841,Cycling Heart Rate Monitors,False,177840,Bike Electronics,177840,Bike Electronics
177842,Cycling Power Meters,False,177840,Bike Electronics,177840,Bike Electronics
177845,Bicycle Puncture Repair Equipment,False,177844,Bike Maintenance & Tools,177844,Bike Maintenance & Tools
177846,Bicycle Maintenance Tools,False,177844,Bike Maintenance & Tools,177844,Bike Maintenance & Tools
177847,Bicycle Workstands,True,177844,Bike Maintenance & Tools,57262,Bike Components & Parts
177849,Car & Truck Bicycle Racks,True,7294,Cycling Equipment,262215,Car & Truck Racks & Cargo Carriers
177850,Cycling Base Layers,False,158990,Cycling Clothing,158990,Cycling Clothing
177851,"Cycling Tops, T-Shirts & Jerseys",False,158990,Cycling Clothing,158990,Cycling Clothing
177852,Cycling Jersey Sets,False,158990,Cycling Clothing,158990,Cycling Clothing
177853,Cycling Shorts,False,158990,Cycling Clothing,158990,Cycling Clothing
177854,Cycling Pants,False,158990,Cycling Clothing,158990,Cycling Clothing
177856,Cycling Vests,False,158990,Cycling Clothing,158990,Cycling Clothing
177858,Vintage Bikes,False,158999,Vintage Cycling Equipment,158999,Vintage Cycling Equipment
177859,Vintage Bicycle Frames,False,158999,Vintage Cycling Equipment,158999,Vintage Cycling Equipment
177860,Vintage Bike Accessories,False,158999,Vintage Cycling Equipment,158999,Vintage Cycling Equipment
177863,Cycling Shoe Covers,True,177862,Cycling Shoes & Shoe Covers,158990,Cycling Clothing
177865,Cycling Helmet Accessories,False,177864,Cycling Helmets & Protective Gear,177864,Cycling Helmets & Protective Gear
177867,Hunting Base Layers,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177868,Hunting Coats & Jackets,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177869,Hunting Coveralls,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177870,Ghillie Suits,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177871,Hunting Hoodies & Sweatshirts,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177872,Hunting Jacket & Pant Sets,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177873,Hunting Pants & Bibs,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177874,Hunting Shirts & Tops,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177875,Hunting Socks,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177876,Hunting Waders,False,36239,"Hunting Clothing, Shoes & Accessories",36239,"Hunting Clothing, Shoes & Accessories"
177877,Gun Cabinets & Safes,True,73937,Gun Storage,177904,Range & Shooting Equipment
177878,Gun Sleeves,True,73937,Gun Storage,73943,Gun Parts
177879,Firearm Magazines,True,73943,Gun Parts,183841,Facility Safety Equipment
177881,Gun Vises,True,177880,Gun Smithing & Maintenance,73943,Gun Parts
177882,Gun Snap Caps,True,177880,Gun Smithing & Maintenance,73943,Gun Parts
177884,Ammunition Belts & Bandoliers,True,262433,"Hunting Holsters, Belts & Pouches",36239,"Hunting Clothing, Shoes & Accessories"
177885,Hunting Gun Holsters,False,262433,"Hunting Holsters, Belts & Pouches",262433,"Hunting Holsters, Belts & Pouches"
177886,Ammunition Cases & Cans,False,177904,Range & Shooting Equipment,177904,Range & Shooting Equipment
177887,Range & Shooting Benches & Rests,False,177904,Range & Shooting Equipment,177904,Range & Shooting Equipment
177888,Game Carts,True,52502,Hunting Accessories,183460,Collectible Card Game Supplies & Accessories
177889,Hunting Trail Markers & Signs,False,52502,Hunting Accessories,52502,Hunting Accessories
177891,Tactical Chest Rigs & Tactical Vests,False,177890,Tactical & Duty Gear,177890,Tactical & Duty Gear
177892,Hunting/Tactical Hats & Headwear,True,177890,Tactical & Duty Gear,36239,"Hunting Clothing, Shoes & Accessories"
177893,Tactical Leg Rigs & Belts,False,177890,Tactical & Duty Gear,177890,Tactical & Duty Gear
177894,Tactical Knee & Elbow Pads,False,177890,Tactical & Duty Gear,177890,Tactical & Duty Gear
177895,Tactical Patches,False,177890,Tactical & Duty Gear,177890,Tactical & Duty Gear
177896,Hunting & Tactical Clothing,True,177890,Tactical & Duty Gear,36239,"Hunting Clothing, Shoes & Accessories"
177897,Hunting & Tactical Footwear,True,177890,Tactical & Duty Gear,36239,"Hunting Clothing, Shoes & Accessories"
177898,Tactical Gloves,False,177890,Tactical & Duty Gear,177890,Tactical & Duty Gear
177899,Tactical Bags & Packs,True,177890,Tactical & Duty Gear,181378,Camping & Hiking Backpacks & Bags
177900,Tactical & MOLLE Pouches,True,177890,Tactical & Duty Gear,262433,"Hunting Holsters, Belts & Pouches"
177901,Tactical Slings,False,177890,Tactical & Duty Gear,177890,Tactical & Duty Gear
177903,Range & Shooting Black Powder Accessories,False,177904,Range & Shooting Equipment,177904,Range & Shooting Equipment
177905,Shooting Range Gear,False,177904,Range & Shooting Equipment,177904,Range & Shooting Equipment
177906,Range & Shooting Speedloaders,False,177904,Range & Shooting Equipment,177904,Range & Shooting Equipment
177908,Large Animal Taxidermy,False,36271,Hunting Taxidermy Equipment,36271,Hunting Taxidermy Equipment
177910,Hunting Blinds,False,177909,Hunting Blinds & Tree Stands,177909,Hunting Blinds & Tree Stands
177911,Hunting Camouflage Materials,True,177909,Hunting Blinds & Tree Stands,36239,"Hunting Clothing, Shoes & Accessories"
177912,Hunting Blind & Tree Stand Accessories,True,177909,Hunting Blinds & Tree Stands,52502,Hunting Accessories
177913,Mixed Martial Arts Fan Apparel & Souvenirs,True,24409,Sports Fan Apparel & Souvenirs,73980,Boxing & Martial Arts Apparel & Accessories
177914,MMA Autographed Items,False,51,Original Sport Autographed Items,51,Original Sport Autographed Items
177916,Electronic Learning Game Cartridges & Books,False,177915,Electronic Learning Toys,177915,Electronic Learning Toys
177917,Electronic Learning Toy Cases & Accessories,False,177915,Electronic Learning Toys,177915,Electronic Learning Toys
177918,Diecast Vehicle Play Sets,True,222,Diecast & Toy Vehicles,180278,"Diecast & Toy Vehicle Accessories, Parts & Display"
177919,Motorcycle & Scooter Additional ABS Parts,True,49790,Motorcycle & Scooter Brakes & Brake Parts,34285,Parts For Other Vehicles
177920,Motorcycle & Scooter Brake Cables & Rods,False,49790,Motorcycle & Scooter Brakes & Brake Parts,49790,Motorcycle & Scooter Brakes & Brake Parts
177921,Motorcycle & Scooter Brake Master Cylinders,False,49790,Motorcycle & Scooter Brakes & Brake Parts,49790,Motorcycle & Scooter Brakes & Brake Parts
177922,Motorcycle & Scooter Brake Disc Rotors,False,49790,Motorcycle & Scooter Brakes & Brake Parts,49790,Motorcycle & Scooter Brakes & Brake Parts
177923,Motorcycle & Scooter Brake Drums,False,49790,Motorcycle & Scooter Brakes & Brake Parts,49790,Motorcycle & Scooter Brakes & Brake Parts
177924,"Motorcycle & Scooter Brake Lines, Hoses & Fittings",False,49790,Motorcycle & Scooter Brakes & Brake Parts,49790,Motorcycle & Scooter Brakes & Brake Parts
177925,Motorcycle & Scooter Brake Pads,False,49790,Motorcycle & Scooter Brakes & Brake Parts,49790,Motorcycle & Scooter Brakes & Brake Parts
177926,Motorcycle & Scooter Brake Shoes,False,49790,Motorcycle & Scooter Brakes & Brake Parts,49790,Motorcycle & Scooter Brakes & Brake Parts
177927,Motorcycle & Scooter Brake Calipers & Brackets,False,49790,Motorcycle & Scooter Brakes & Brake Parts,49790,Motorcycle & Scooter Brakes & Brake Parts
177929,Motorcycle & Scooter Alternators & Generators,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177931,Motorcycle & Scooter Fuses & Fuse Boxes,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177932,"Electrical & Ignition Wiring Harnesses, Cables & Connectors for Motorcycles & Scooters",False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177933,"Motorcycle & Scooter ECUs, CDIs & Computer Modules",False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177934,Motorcycle & Scooter Bearings,False,180029,Motorcycle & Scooter Transmission & Drivetrain,180029,Motorcycle & Scooter Transmission & Drivetrain
177935,Motorcycle & Scooter Guards & Guides,True,263417,Motorcycle & Scooter Final & Primary Drive Parts & Kits,183504,Motorcycle & Powersports Protective Gear
177936,Motorcycle & Scooter Clutch Cables,False,263422,Motorcycle & Scooter Clutch Parts & Kits,263422,Motorcycle & Scooter Clutch Parts & Kits
177937,Motorcycle & Scooter Clutch Hydraulics,False,263422,Motorcycle & Scooter Clutch Parts & Kits,263422,Motorcycle & Scooter Clutch Parts & Kits
177939,Motorcycle & Scooter Clutch Plates & Discs,False,263422,Motorcycle & Scooter Clutch Parts & Kits,263422,Motorcycle & Scooter Clutch Parts & Kits
177940,Motorcycle & Scooter Complete Clutches & Kits,False,263422,Motorcycle & Scooter Clutch Parts & Kits,263422,Motorcycle & Scooter Clutch Parts & Kits
177941,Motorcycle & Scooter Differential Parts,False,180029,Motorcycle & Scooter Transmission & Drivetrain,180029,Motorcycle & Scooter Transmission & Drivetrain
177942,Motorcycle & Scooter Driveshafts & Parts,False,263417,Motorcycle & Scooter Final & Primary Drive Parts & Kits,263417,Motorcycle & Scooter Final & Primary Drive Parts & Kits
177943,Motorcycle & Scooter Flywheels & Flywheel Parts,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177944,Motorcycle & Scooter Gearbox & Transmission Parts,False,180029,Motorcycle & Scooter Transmission & Drivetrain,180029,Motorcycle & Scooter Transmission & Drivetrain
177945,Motorcycle & Scooter Drive Belt Pulleys & Tensioners,True,263417,Motorcycle & Scooter Final & Primary Drive Parts & Kits,49790,Motorcycle & Scooter Brakes & Brake Parts
177946,Motorcycle & Scooter Gaskets & Seals,True,180029,Motorcycle & Scooter Transmission & Drivetrain,179735,"Motorcycle Care, Cleaning & Protection Equipment"
177948,Motorcycle & Scooter Clutch Covers,False,263422,Motorcycle & Scooter Clutch Parts & Kits,263422,Motorcycle & Scooter Clutch Parts & Kits
177949,Motorcycle & Scooter Distributors,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177951,Motorcycle & Scooter Horns & Horn Covers,True,179853,Motorcycle & Scooter Electrical & Ignition Components,11330,Scooters
177952,Motorcycle & Scooter Ignition Coils,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177953,"Motorcycle & Scooter Ignition Wires, Caps & Boots",False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177954,Motorcycle & Scooter Stators & Magnetos,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177955,Motorcycle & Scooter Voltage Regulators & Rectifiers,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177956,Motorcycle & Scooter Relays,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177957,Motorcycle & Scooter Sensors & Switches,False,263228,Motorcycle & Scooter Electrical & Ignition Sensors & Switches,263228,Motorcycle & Scooter Electrical & Ignition Sensors & Switches
177958,Motorcycle & Scooter Spark Plugs,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177959,Motorcycle & Scooter Starter Motors,False,179853,Motorcycle & Scooter Electrical & Ignition Components,179853,Motorcycle & Scooter Electrical & Ignition Components
177960,Motorcycle & Scooter Ignition Key Switches,False,263228,Motorcycle & Scooter Electrical & Ignition Sensors & Switches,263228,Motorcycle & Scooter Electrical & Ignition Sensors & Switches
177963,Motorcycle & Scooter Engine Fans & Fan Parts,False,177962,Motorcycle Engine Cooling Parts,177962,Motorcycle Engine Cooling Parts
177964,Motorcycle & Scooter Engine Bearings,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177965,Motorcycle & Scooter Timing Belts & Chains,False,263340,Motorcycle & Scooter Timing Components & Kits,263340,Motorcycle & Scooter Timing Components & Kits
177966,Motorcycle & Scooter Camshafts,True,263345,Motorcycle & Scooter Valvetrain Components,49790,Motorcycle & Scooter Brakes & Brake Parts
177967,Motorcycle & Scooter Crankshafts,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177969,Motorcycle & Scooter Cylinder Bolts,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177970,Motorcycle & Scooter Cylinder Heads,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177971,"Motorcycle & Scooter Engine Gaskets, Seals & Kits",False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177972,Motorcycle & Scooter Kick Start Levers,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177973,Motorcycle & Scooter Oil Filters,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177974,Motorcycle & Scooter Oil Pumps & Parts,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177975,Motorcycle & Scooter Oil Pans,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177976,"Motorcycle & Scooter Pistons, Rings & Piston Kits",False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
177977,Motorcycle & Scooter Rocker Arms & Parts,False,263345,Motorcycle & Scooter Valvetrain Components,263345,Motorcycle & Scooter Valvetrain Components
177978,"Motorcycle & Scooter Throttle, Idle, Cruise Control Cables & Linkages",False,180028,Motorcycle & Scooter Air Intake & Fuel Delivery,180028,Motorcycle & Scooter Air Intake & Fuel Delivery
177979,Motorcycle & Scooter Engine Valves,False,263345,Motorcycle & Scooter Valvetrain Components,263345,Motorcycle & Scooter Valvetrain Components
177981,Motorcycle & Scooter Engine Oil Coolers & Lines,False,177962,Motorcycle Engine Cooling Parts,177962,Motorcycle Engine Cooling Parts
177982,Motorcycle & Scooter Engine Pipes & Hoses,False,177962,Motorcycle Engine Cooling Parts,177962,Motorcycle Engine Cooling Parts
177983,Motorcycle & Scooter Engine Radiators,False,177962,Motorcycle Engine Cooling Parts,177962,Motorcycle Engine Cooling Parts
